,m,P,r,l,T,ρ,ε,κ,∇_ad,∇,nature
416,1.1009563674846419e+33,3.2326578508826144e+16,18407767070.5815,7.341900667728262e+33,9512328.743789326,25.13651491974888,0.8865542024677936,2.404843956773375,0.4,0.24973989392163565,radiative
417,1.1036039710378116e+33,3.219204505202877e+16,18432514665.230366,7.344218924499157e+33,9502408.735943072,25.058036360687858,0.8794726115741126,2.408162558812686,0.4,0.24956414229055424,radiative
418,1.1062515745909812e+33,3.205788705569936e+16,18457274508.773518,7.346518439630392e+33,9492493.502602324,24.97967371744523,0.8724389904212583,2.411484194762027,0.4,0.24938827948260947,radiative
419,1.1088991781441509e+33,3.192410375808139e+16,18482046774.02654,7.348799353565239e+33,9482583.011687303,24.90142696263461,0.8654530566513136,2.4148088741428584,0.4,0.24921230373021339,radiative
420,1.1115467816973205e+33,3.17906944166747e+16,18506831633.022335,7.351061805889296e+33,9472677.232242186,24.823296079434314,0.8585145303073731,2.4181366062122702,0.4,0.24903621324973627,radiative
421,1.1141943852504902e+33,3.16576583082355e+16,18531629257.011147,7.35330593533048e+33,9462776.134435102,24.745281061693248,0.8516231338036891,2.421467399967718,0.4,0.24886000624410623,radiative
422,1.1168419888036598e+33,3.1524994728776348e+16,18556439816.460552,7.355531879759027e+33,9452879.68955814,24.667381914037016,0.8447785918961436,2.424801264151838,0.4,0.2486836809054475,radiative
423,1.1194895923568295e+33,3.1392702993566184e+16,18581263481.055447,7.3577397761875e+33,9442987.870027337,24.589598651974526,0.8379806316530202,2.428138207257586,0.4,0.24850723541778527,radiative
424,1.1221371959099991e+33,3.1260782437130316e+16,18606100419.698074,7.359929760770776e+33,9433100.649382692,24.511931302004943,0.8312289824260808,2.4314782375335033,0.4,0.2483306679597937,radiative
425,1.1247847994631687e+33,3.112923241325041e+16,18630950800.507996,7.362101968806059e+33,9423218.002288152,24.434379901724995,0.8245233758219515,2.434821362989257,0.4,0.24815397670760492,radiative
426,1.1274324030163384e+33,3.099805229496448e+16,18655814790.822113,7.364256534732872e+33,9413339.904531622,24.35694449993669,0.8178635456737978,2.438167591401328,0.4,0.24797715983766377,radiative
427,1.130080006569508e+33,3.086724147456694e+16,18680692557.194656,7.366393592133058e+33,9403466.333024962,24.27962515675548,0.8112492280133287,2.4415169303190076,0.4,0.24780021552964962,radiative
428,1.1327276101226774e+33,3.0736799363608564e+16,18705584265.397186,7.368513273730783e+33,9393597.265803989,24.202421943718697,0.8046801610430472,2.444869387070544,0.4,0.24762314196944263,radiative
429,1.135375213675847e+33,3.060672539289645e+16,18730490080.4186,7.370615711392533e+33,9383732.682028465,24.1253349438945,0.7981560851088351,2.4482249687695483,0.4,0.24744593735215317,radiative
430,1.1380228172290167e+33,3.0477019012494096e+16,18755410166.465122,7.372701036127117e+33,9373872.56198212,24.048364251991156,0.7916767426728233,2.4515836823216763,0.4,0.24726859988520902,radiative
431,1.1406704207821864e+33,3.0347679691721372e+16,18780344686.960308,7.374769378085662e+33,9364016.88707263,23.97150997446675,0.7852418782865265,2.4549455344314737,0.4,0.24709112779149603,radiative
432,1.143318024335356e+33,3.0218706919154504e+16,18805293804.545048,7.37682086656162e+33,9354165.639831627,23.894772229639308,0.7788512385642995,2.4583105316095444,0.4,0.24691351931256458,radiative
433,1.1459656278885257e+33,3.0090100202626068e+16,18830257681.077564,7.378855629990762e+33,9344318.8039147,23.81815114779726,0.7725045721570467,2.4616786801799106,0.4,0.24673577271188737,radiative
434,1.1486132314416953e+33,2.996185906922503e+16,18855236477.633408,7.380873795951179e+33,9334476.364101393,23.741646871310394,0.7662016297262388,2.4650499862876667,0.4,0.24655788627818506,radiative
435,1.151260834994865e+33,2.9833983065296708e+16,18880230354.50546,7.382875491163286e+33,9324638.306295201,23.665259554741187,0.7599421639181801,2.4684244559068906,0.4,0.24637985832881118,radiative
436,1.1539084385480346e+33,2.9706471756442784e+16,18905239471.203938,7.384860841489817e+33,9314804.617523577,23.588989364956518,0.7537259293386019,2.471802094848774,0.4,0.24620168721319324,radiative
437,1.1565560421012043e+33,2.957932472752131e+16,18930263986.45639,7.386829971935828e+33,9304975.28593793,23.51283648123985,0.7475526825274708,2.4751829087701167,0.4,0.2460233713163473,radiative
438,1.1592036456543739e+33,2.9452541582646708e+16,18955304058.207695,7.388783006648696e+33,9295150.300813617,23.43680109540378,0.7414221819341316,2.478566903182018,0.4,0.24584490906244819,radiative
439,1.1618512492075436e+33,2.932612194518975e+16,18980359843.620064,7.390720068918121e+33,9285329.65254996,23.360883411903043,0.7353341878926587,2.4819540834588656,0.4,0.24566629891846398,radiative
440,1.1644988527607132e+33,2.920006545777759e+16,19005431499.073032,7.39264128117612e+33,9275513.332670225,23.2850836479479,0.7292884625975464,2.4853444548476546,0.4,0.2454875393978624,radiative
441,1.1671464563138829e+33,2.9074371782293736e+16,19030519180.163483,7.394546764997036e+33,9265701.33382164,23.209402033617984,0.7232847700796092,2.4887380224775577,0.4,0.24530862906437637,radiative
442,1.1697940598670525e+33,2.8949040599878068e+16,19055623041.705616,7.39643664109753e+33,9255893.649775384,23.133838811976535,0.717322876182179,2.4921347913698053,0.4,0.24512956653583898,radiative
443,1.1724416634202222e+33,2.882407161092683e+16,19080743237.730972,7.398311029336584e+33,9246090.275426596,23.058394239185088,0.711402548537555,2.4955347664478786,0.4,0.2449503504880871,radiative
444,1.1750892669733918e+33,2.869946453509263e+16,19105879921.488415,7.400170048715502e+33,9236291.206794363,22.983068584618557,0.7055235565437231,2.4989379525480335,0.4,0.24477097965893502,radiative
445,1.1777368705265615e+33,2.8575219111284444e+16,19131033245.44415,7.402013817377913e+33,9226496.44102173,22.907862130980767,0.6996856713413266,2.5023443544300705,0.4,0.2445914528522093,radiative
446,1.1803844740797311e+33,2.8451335097667604e+16,19156203361.281704,7.40384245260976e+33,9216705.976375697,22.832775174420405,0.6938886657909011,2.5057539767885277,0.4,0.2444117689418657,radiative
447,1.1830320776329008e+33,2.8327812271663824e+16,19181390419.901943,7.405656070839313e+33,9206919.812247219,22.757808024647403,0.6881323144503672,2.509166824264135,0.4,0.24423192687616974,radiative
448,1.1856796811860704e+33,2.820465042995117e+16,19206594571.423065,7.407454787637159e+33,9197137.949151203,22.68296100504973,0.6824163935527771,2.51258290145561,0.4,0.24405192568194878,radiative
449,1.18832728473924e+33,2.808184938846407e+16,19231815965.180595,7.40923871771621e+33,9187360.388726516,22.608234452810677,0.676740680984305,2.516002212931848,0.4,0.24387176446892345,radiative
450,1.1909748882924094e+33,2.795940898239335e+16,19257054749.727386,7.411007974931695e+33,9177587.133735973,22.533628719026478,0.6711049562625031,2.519424763244382,0.4,0.24369144243410448,radiative
451,1.193622491845579e+33,2.783732906618615e+16,19282311072.83364,7.412762672281169e+33,9167818.18806635,22.459144168824405,0.6655090005148044,2.5228505569402593,0.4,0.24351095886626975,radiative
452,1.1962700953987487e+33,2.771560951354601e+16,19307585081.48687,7.414502921904504e+33,9158053.556728372,22.38478118148138,0.6599525964572578,2.5262795985752766,0.4,0.24333031315051748,radiative
453,1.1989176989519184e+33,2.7594250217432824e+16,19332876921.891933,7.416228835083897e+33,9148293.245856725,22.31054015054283,0.654435528373538,2.5297118927275295,0.4,0.2431495047728894,radiative
454,1.201565302505088e+33,2.747325109006286e+16,19358186739.471012,7.417940522243862e+33,9138537.262710044,22.236421483942177,0.648957582094164,2.533147444011413,0.4,0.24296853332507953,radiative
455,1.2042129060582577e+33,2.7352612062908744e+16,19383514678.86363,7.419638092951237e+33,9128785.615670923,22.1624256041206,0.6435185449760021,2.536586257091968,0.4,0.24278739850921705,radiative
456,1.2068605096114273e+33,2.7232333086699468e+16,19408860883.926624,7.42132165591518e+33,9119038.314245908,22.088552948147345,0.6381182058819694,2.5400283366995904,0.4,0.24260610014272546,radiative
457,1.209508113164597e+33,2.711241413142039e+16,19434225497.734184,7.422991318987171e+33,9109295.3690655,22.014803967840376,0.6327563551610094,2.5434736876451884,0.4,0.24242463816326792,radiative
458,1.2121557167177666e+33,2.699285518631324e+16,19459608662.57782,7.424647189161011e+33,9099556.791884158,21.941179129887526,0.6274327846282858,2.546922314835717,0.4,0.24224301263376918,radiative
459,1.2148033202709363e+33,2.68736562598761e+16,19485010519.966373,7.426289372572822e+33,9089822.59558029,21.86767891596804,0.6221472875456245,2.5503742232901185,0.4,0.24206122374752076,radiative
460,1.2174509238241059e+33,2.675481737986343e+16,19510431210.62602,7.427917974501047e+33,9080092.794156263,21.794303822874557,0.6168996586021841,2.5538294181557077,0.4,0.24187927183336946,radiative
461,1.2200985273772756e+33,2.6636338593286052e+16,19535870874.500267,7.429533099366449e+33,9070367.402738398,21.721054362635524,0.6116896938953644,2.5572879047249324,0.4,0.24169715736098665,radiative
462,1.2227461309304452e+33,2.6518219966411144e+16,19561329650.74995,7.431134850732116e+33,9060646.43757697,21.647931062638037,0.6065171909119392,2.560749688452648,0.4,0.24151488094622875,radiative
463,1.2253937344836149e+33,2.6400461584762264e+16,19586807677.753242,7.432723331303453e+33,9050929.91604621,21.57493446575112,0.6013819485094383,2.5642147749737445,0.4,0.24133244335657478,radiative
464,1.2280413380367845e+33,2.6283063553119324e+16,19612305093.105648,7.434298642928189e+33,9041217.856644303,21.502065130449388,0.5962837668977321,2.5676831701212803,0.4,0.2411498455166565,radiative
465,1.2306889415899542e+33,2.616602599551861e+16,19637822033.619995,7.435860886596373e+33,9031510.278993387,21.4293236309372,0.5912224476208783,2.571154879945058,0.4,0.24096708851387424,radiative
466,1.2333365451431238e+33,2.6049349055252764e+16,19663358635.32645,7.437410162440373e+33,9021807.203839557,21.35671055727319,0.5861977935391521,2.574629910730651,0.4,0.24078417360409987,radiative
467,1.2359841486962935e+33,2.5933032894870804e+16,19688915033.47251,7.438946569734883e+33,9012108.653052865,21.284226515495202,0.5812096088113451,2.5781082690189105,0.4,0.2406011022174693,radiative
468,1.2386317522494631e+33,2.5817077696178104e+16,19714491362.523006,7.440470206896914e+33,9002414.64962731,21.21187212774571,0.5762576988772583,2.5815899616259816,0.4,0.24041787596426947,radiative
469,1.2412793558026328e+33,2.570148366023641e+16,19740087756.160095,7.441981171485802e+33,8992725.217680853,21.139648032397577,0.5713418704404307,2.5850749956637316,0.4,0.24023449664090682,radiative
470,1.2439269593558024e+33,2.5586251007363828e+16,19765704347.28327,7.4434795602032e+33,8983040.382455407,21.067554884180296,0.5664619314510813,2.5885633785607705,0.4,0.24005096623597974,radiative
471,1.246574562908972e+33,2.5471379977134836e+16,19791341268.009354,7.444965468893084e+33,8973360.170316841,20.995593354306592,0.561617691089288,2.5920551180838984,0.4,0.23986728693643336,radiative
472,1.2492221664621414e+33,2.535687082838028e+16,19816998649.672497,7.446438992541752e+33,8963684.60875498,20.923764130599466,0.5568089597483579,2.5955502223600933,0.4,0.23968346113381447,radiative
473,1.2518697700153111e+33,2.5242723839187348e+16,19842676622.824192,7.447900225277823e+33,8954013.726383595,20.85206791761961,0.5520355490184353,2.5990486998990328,0.4,0.23949949143062008,radiative
474,1.2545173735684807e+33,2.5128939306899616e+16,19868375317.233257,7.449349260372236e+33,8944347.552940423,20.780505436793273,0.5472972716703223,2.6025505596161325,0.4,0.2393153806467403,radiative
475,1.2571649771216504e+33,2.5015517548117024e+16,19894094861.88584,7.450786190238252e+33,8934686.11928715,20.70907742654051,0.542593941639508,2.606055810856113,0.4,0.23913113182599896,radiative
476,1.25981258067482e+33,2.490245889869587e+16,19919835384.985424,7.452211106431453e+33,8925029.457409417,20.637784642403766,0.5379253740104147,2.609564463417096,0.4,0.2389467482427888,radiative
477,1.2624601842279897e+33,2.4789763713748824e+16,19945597013.95282,7.453624099649743e+33,8915377.600416822,20.56662785717695,0.5332913850008624,2.6130765275753367,0.4,0.23876223340881253,radiative
478,1.2651077877811593e+33,2.4677432367644916e+16,19971379875.426174,7.455025259733347e+33,8905730.582542915,20.49560786103484,0.5286917919467273,2.6165920141104104,0.4,0.2385775910799147,radiative
479,1.267755391334329e+33,2.4565465254009544e+16,19997184095.260963,7.456414675664808e+33,8896088.439145204,20.42472546166288,0.5241264132868287,2.620110934331024,0.4,0.23839282526301617,radiative
480,1.2704029948874986e+33,2.4453862785724468e+16,20023009798.52999,7.457792435568994e+33,8886451.206705147,20.353981484387344,0.5195950685480137,2.6236333001014187,0.4,0.2382079402231543,radiative
481,1.2730505984406683e+33,2.4342625394927816e+16,20048857109.523407,7.459158626713093e+33,8876818.922828162,20.283376772305925,0.5150975783304547,2.627159123868342,0.4,0.23802294049062012,radiative
482,1.2756982019938379e+33,2.423175353301409e+16,20074726151.748672,7.460513335506616e+33,8867191.62624362,20.212912186418635,0.5106337642931421,2.6306884186886137,0.4,0.2378378308681993,radiative
483,1.2783458055470076e+33,2.4121247670634136e+16,20100617047.930595,7.46185664750139e+33,8857569.35680484,20.142588605759105,0.5062034491396048,2.634221198257297,0.4,0.23765261643851812,radiative
484,1.2809934091001772e+33,2.401110829769519e+16,20126529920.01131,7.463188647391569e+33,8847952.155489108,20.072406927526234,0.501806456603799,2.6377574769364838,0.4,0.2374673025714917,radiative
485,1.2836410126533469e+33,2.3901335923360836e+16,20152464889.150284,7.464509419013626e+33,8838340.064397657,20.002368067216175,0.49744261143624224,2.6412972697847312,0.4,0.2372818949318818,radiative
486,1.2862886162065165e+33,2.3791931076051028e+16,20178422075.72431,7.465819045346352e+33,8828733.126755675,19.93247295875472,0.4931117393903114,2.644840592587089,0.4,0.23709639948695757,radiative
487,1.2889362197596862e+33,2.368289430344209e+16,20204401599.327526,7.467117608510866e+33,8819131.386912305,19.862722554629975,0.48881366720876224,2.648387461885753,0.4,0.236910822514261,radiative
488,1.2915838233128558e+33,2.35742261724667e+16,20230403578.77139,7.468405189770601e+33,8809534.890340649,19.793117826025384,0.4845482226104463,2.651937895011465,0.4,0.23672517060948925,radiative
489,1.2942314268660255e+33,2.346592726931392e+16,20256428132.08469,7.469681869531315e+33,8799943.683637759,19.723659762953115,0.4803152342772127,2.6554919101154204,0.4,0.2365394506944739,radiative
490,1.2968790304191951e+33,2.335799819942916e+16,20282475376.513557,7.470947727341088e+33,8790357.814524641,19.654349374387706,0.4761145318410256,2.659049526202,0.4,0.23635367002528263,radiative
491,1.2995266339723648e+33,2.3250436504675776e+16,20308545795.653072,7.472202861140763e+33,8780778.15482337,19.585183249516646,0.4719460486918808,2.662609885660939,0.4,0.2361676391231492,radiative
492,1.3021742375255344e+33,2.3143233749233424e+16,20334640495.505516,7.473447392795578e+33,8771206.780897673,19.5161502584534,0.46780983383506597,2.6661707657366875,0.4,0.23598085814857975,radiative
493,1.304821841078704e+33,2.303638800660563e+16,20360759720.68456,7.47468139082322e+33,8761643.649181265,19.447249503780423,0.46370563865099795,2.669732124686157,0.4,0.2357933132648261,radiative
494,1.3074694446318737e+33,2.2929897743227916e+16,20386903669.740677,7.47590492083607e+33,8752088.605628503,19.378480659568215,0.4596332025025738,2.6732940374930925,0.4,0.2356050166331299,radiative
495,1.310117048185043e+33,2.2823761436540776e+16,20413072542.80747,7.477118048229572e+33,8742541.497071901,19.309843400235707,0.45559226747236353,2.676856579085603,0.4,0.2354159802761789,radiative
